application_id,continent,applicant_country,visa_type,processing_center,application_date,decision_date,processing_days,applicant_age,education_level,has_job_experience,full_time_flag,case_status
APP00256,Oceania,New Zealand,Family,Sydney,2022-01-21,2022-04-10,79,35,Bachelor's,N,Y,Approved
APP00257,Europe,France,Business,Dubai,2022-04-23,2022-04-26,3,27,Bachelor's,Y,Y,Approved
APP00258,South America,Argentina,Student,Toronto,2019-11-05,2020-01-19,75,33,PhD,Y,Y,Approved
APP00259,Europe,Germany,Research,Paris,2023-06-16,2023-09-12,88,28,Bachelor's,Y,N,Approved
APP00260,Oceania,New Zealand,Student,Dubai,2023-06-05,2023-08-31,87,40,High School,N,Y,Approved
APP00261,Asia,Japan,Family,Mumbai,2024-02-06,2024-04-18,72,27,Bachelor's,Y,Y,Withdrawn
APP00262,North America,Mexico,Research,Tokyo,2021-12-09,2022-03-24,105,38,Bachelor's,Y,Y,Approved
APP00263,Oceania,New Zealand,Research,London,2020-03-19,2020-06-10,83,28,Bachelor's,Y,N,Approved
APP00264,South America,Brazil,Business,Delhi,2022-09-05,2022-09-13,8,18,High School,Y,N,Approved
APP00265,Oceania,Australia,Research,Mumbai,2024-03-16,2024-06-11,87,31,High School,Y,N,Denied
APP00266,South America,Argentina,Research,New York,2020-04-22,2020-07-30,99,34,High School,Y,Y,Denied
APP00267,Europe,UK,Student,Bangalore,2024-07-10,2024-10-12,94,23,Diploma,Y,N,Approved
APP00268,Asia,India,Work,Sydney,2020-07-09,2020-09-25,78,18,Bachelor's,N,N,Withdrawn
APP00269,Africa,Egypt,Tourist,Tokyo,2023-09-13,2023-09-24,11,37,Bachelor's,Y,Y,Denied
APP00270,Oceania,Australia,Business,Tokyo,2020-02-10,2020-03-26,45,25,Bachelor's,N,N,Approved
APP00271,Africa,Ghana,Business,Bangalore,2019-05-15,2019-05-30,15,24,Diploma,N,Y,Approved
APP00272,South America,Argentina,Work,Toronto,2023-12-27,2024-03-21,85,31,High School,Y,N,Approved
APP00273,Europe,France,Student,Tokyo,2023-02-13,2023-04-12,58,23,Bachelor's,N,N,Approved
APP00274,Oceania,New Zealand,Student,New York,2022-02-04,2022-05-04,89,35,Diploma,Y,Y,Withdrawn
APP00275,Europe,UK,Business,Mumbai,2021-05-18,2021-06-18,31,24,Bachelor's,Y,Y,Approved
APP00276,South America,Chile,Family,Delhi,2019-07-27,2019-10-30,95,33,Bachelor's,Y,Y,Withdrawn
APP00277,North America,USA,Work,Dubai,2021-04-20,2021-07-16,87,36,PhD,Y,Y,Approved
APP00278,Asia,Bangladesh,Work,Berlin,2021-06-03,2021-09-07,96,37,High School,Y,N,Approved
APP00279,Europe,France,Work,Dubai,2019-01-12,2019-04-09,87,18,Bachelor's,Y,N,Approved
APP00280,North America,USA,Work,Sydney,2021-10-23,2022-01-23,92,28,Master's,Y,Y,Denied
APP00281,Europe,UK,Research,Delhi,2020-06-23,2020-10-03,102,31,Master's,Y,N,Approved
APP00282,Asia,Japan,Work,Berlin,2022-08-19,2022-11-24,97,38,Diploma,Y,N,Denied
APP00283,Asia,China,Tourist,Delhi,2020-06-03,2020-07-02,29,25,Master's,Y,Y,Denied
APP00284,South America,Argentina,Family,Mumbai,2019-09-18,2019-12-10,83,41,Bachelor's,Y,Y,Approved
APP00285,Africa,Egypt,Tourist,Sydney,2020-03-22,2020-04-27,36,32,Bachelor's,N,Y,Approved
APP00286,Africa,Ghana,Work,Berlin,2019-06-27,2019-09-22,87,24,Master's,Y,Y,Approved
APP00287,South America,Chile,Family,Bangalore,2024-02-20,2024-04-25,65,33,Bachelor's,N,Y,Approved
APP00288,South America,Brazil,Student,Toronto,2023-07-04,2023-09-22,80,34,PhD,Y,Y,Approved
APP00289,Africa,Nigeria,Business,Paris,2023-12-22,2024-01-14,23,27,PhD,Y,Y,Approved
APP00290,Asia,India,Tourist,Berlin,2020-08-30,2020-09-26,27,36,Bachelor's,Y,N,Approved
APP00291,Asia,China,Tourist,Berlin,2022-08-24,2022-08-30,6,38,Master's,Y,Y,Approved
APP00292,Africa,Ghana,Family,Bangalore,2024-02-02,2024-04-15,73,31,Bachelor's,Y,Y,Approved
APP00293,Oceania,New Zealand,Student,Dubai,2020-04-13,2020-07-09,87,34,Diploma,N,Y,Approved
APP00294,South America,Chile,Family,Paris,2021-05-30,2021-08-15,77,26,Master's,N,N,Approved
APP00295,Africa,Egypt,Work,New York,2022-10-20,2023-01-04,76,28,Bachelor's,Y,Y,Approved
APP00296,Africa,Egypt,Business,Paris,2020-01-25,2020-02-27,33,34,PhD,N,N,Approved
APP00297,North America,Canada,Tourist,Tokyo,2021-11-10,2021-12-26,46,34,High School,Y,N,Approved
APP00298,North America,USA,Research,Toronto,2019-10-02,2020-02-06,127,40,Diploma,Y,Y,Approved
APP00299,Asia,India,Student,New York,2020-01-31,2020-04-21,81,18,Diploma,N,Y,Approved
APP00300,South America,Chile,Tourist,Dubai,2020-06-16,2020-07-12,26,26,Bachelor's,Y,Y,Approved
APP00301,Oceania,Australia,Family,Sydney,2022-09-12,2022-12-05,84,42,Bachelor's,N,N,Approved
APP00302,South America,Brazil,Business,London,2023-09-29,2023-10-02,3,32,Master's,Y,N,Approved
APP00303,South America,Brazil,Tourist,Berlin,2022-07-03,2022-07-21,18,28,Diploma,Y,N,Approved
APP00304,North America,USA,Family,Sydney,2021-05-21,2021-08-24,95,24,Bachelor's,N,Y,Approved
APP00305,Europe,Netherlands,Business,Hyderabad,2020-03-19,2020-03-22,3,36,Bachelor's,N,Y,Approved
APP00306,North America,Mexico,Tourist,Mumbai,2022-02-15,2022-03-07,20,33,Master's,Y,Y,Approved
APP00307,Oceania,Australia,Business,Sydney,2019-04-18,2019-05-17,29,21,Diploma,Y,Y,Withdrawn
APP00308,Oceania,New Zealand,Student,Chennai,2022-01-24,2022-03-20,55,38,High School,Y,Y,Approved
APP00309,South America,Argentina,Tourist,London,2019-01-26,2019-02-24,29,38,Bachelor's,Y,N,Approved
APP00310,Europe,Germany,Family,Tokyo,2023-06-30,2023-09-20,82,27,Bachelor's,Y,Y,Approved
APP00311,Asia,China,Research,Tokyo,2019-05-06,2019-08-24,110,36,Bachelor's,Y,N,Approved
APP00312,Asia,UAE,Family,Hyderabad,2023-03-21,2023-06-09,80,24,Master's,Y,Y,Approved
APP00313,Africa,Egypt,Tourist,Chennai,2023-02-24,2023-03-08,12,24,Diploma,Y,N,Approved
APP00314,North America,Mexico,Tourist,Dubai,2019-12-14,2020-01-13,30,28,Master's,N,Y,Approved
APP00315,Asia,China,Work,Dubai,2019-07-23,2019-11-05,105,29,Bachelor's,Y,Y,Approved
APP00316,South America,Brazil,Tourist,Toronto,2023-10-03,2023-10-17,14,38,Master's,N,Y,Approved
APP00317,Africa,Ghana,Business,New York,2022-01-23,2022-02-18,26,25,Bachelor's,Y,N,Approved
APP00318,Europe,Spain,Student,London,2023-10-27,2024-01-10,75,35,Diploma,Y,N,Approved
APP00319,Asia,Japan,Research,Tokyo,2024-06-16,2024-09-19,95,27,Diploma,N,N,Approved
APP00320,Oceania,New Zealand,Student,Hyderabad,2023-06-07,2023-09-29,114,22,High School,N,N,Approved
APP00321,Oceania,Australia,Student,Hyderabad,2022-05-19,2022-08-06,79,33,PhD,Y,N,Approved
APP00322,Europe,Germany,Tourist,Bangalore,2022-09-05,2022-09-22,17,36,Diploma,Y,Y,Approved
APP00323,Asia,India,Business,Paris,2023-10-30,2023-11-25,26,32,High School,N,Y,Denied
APP00324,Europe,Germany,Business,Sydney,2021-07-31,2021-08-17,17,39,Master's,Y,Y,Denied
APP00325,Oceania,New Zealand,Student,New York,2019-06-23,2019-08-26,64,25,Bachelor's,N,Y,Approved
APP00326,Africa,Nigeria,Business,Mumbai,2022-07-06,2022-07-31,25,33,High School,Y,Y,Approved
APP00327,Oceania,New Zealand,Family,New York,2023-09-07,2023-12-15,99,27,Bachelor's,Y,Y,Denied
APP00328,North America,USA,Business,Delhi,2022-08-23,2022-09-16,24,29,Bachelor's,Y,N,Approved
APP00329,Europe,Spain,Business,Paris,2023-01-22,2023-01-31,9,31,Diploma,N,Y,Denied
APP00330,Asia,Pakistan,Student,Hyderabad,2023-11-20,2024-02-13,85,20,Bachelor's,Y,Y,Approved
APP00331,Oceania,New Zealand,Family,Mumbai,2023-06-10,2023-09-04,86,31,Master's,N,N,Approved
APP00332,North America,Mexico,Tourist,Hyderabad,2022-09-26,2022-10-20,24,28,Bachelor's,Y,Y,Approved
APP00333,Europe,UK,Family,Tokyo,2020-04-12,2020-07-19,98,29,Bachelor's,Y,N,Approved
APP00334,Oceania,Australia,Tourist,London,2020-08-27,2020-09-14,18,29,Master's,N,Y,Denied
APP00335,Europe,UK,Work,Bangalore,2021-03-19,2021-07-08,111,28,Master's,N,Y,Withdrawn
APP00336,Europe,Spain,Work,Dubai,2019-11-05,2020-01-22,78,37,Master's,Y,N,Approved
APP00337,Europe,Netherlands,Business,Toronto,2024-01-13,2024-02-01,19,42,High School,Y,Y,Approved
APP00338,South America,Chile,Research,Tokyo,2022-08-16,2022-12-03,109,18,Diploma,Y,N,Approved
APP00339,South America,Argentina,Work,Toronto,2019-10-07,2020-01-16,101,41,Master's,Y,Y,Approved
APP00340,Africa,Egypt,Research,Bangalore,2022-01-30,2022-05-10,100,38,High School,N,Y,Approved
APP00341,Oceania,Australia,Tourist,Sydney,2019-10-31,2019-12-06,36,33,Master's,Y,Y,Approved
APP00342,North America,Canada,Business,Delhi,2019-08-22,2019-09-03,12,18,Master's,Y,N,Approved
APP00343,North America,Canada,Student,Tokyo,2020-01-05,2020-04-13,99,39,Bachelor's,N,Y,Approved
APP00344,Oceania,New Zealand,Business,Berlin,2019-06-18,2019-06-30,12,24,Bachelor's,Y,N,Approved
APP00345,Africa,Ghana,Research,Hyderabad,2022-08-09,2022-11-17,100,41,Bachelor's,Y,Y,Approved
APP00346,Oceania,New Zealand,Family,Chennai,2019-09-11,2019-11-22,72,29,High School,Y,N,Approved
APP00347,Africa,Nigeria,Tourist,Paris,2019-12-12,2019-12-22,10,29,Bachelor's,Y,Y,Approved
APP00348,Oceania,Australia,Student,Hyderabad,2023-11-29,2024-02-13,76,24,Master's,Y,Y,Approved
APP00349,Africa,Ghana,Family,Berlin,2020-10-12,2020-12-29,78,34,High School,Y,Y,Approved
APP00350,North America,Canada,Tourist,New York,2023-08-02,2023-09-08,37,30,Bachelor's,N,N,Approved
APP00351,North America,Mexico,Family,Delhi,2022-10-02,2022-12-12,71,19,Bachelor's,Y,N,Approved
APP00352,Asia,Japan,Student,Sydney,2023-05-03,2023-06-28,56,36,Master's,N,N,Approved
APP00353,North America,Canada,Research,Tokyo,2020-09-07,2020-12-15,99,31,Diploma,Y,N,Approved
APP00354,North America,USA,Family,Tokyo,2020-08-02,2020-10-22,81,23,Bachelor's,Y,Y,Approved
APP00355,North America,Canada,Research,Paris,2023-05-25,2023-09-05,103,30,High School,Y,N,Approved
APP00356,Europe,Spain,Research,Mumbai,2022-06-22,2022-09-16,86,39,Bachelor's,Y,N,Denied
APP00357,Oceania,New Zealand,Research,Dubai,2022-09-07,2022-12-27,111,32,Master's,Y,N,Approved
APP00358,Europe,Netherlands,Research,Paris,2024-11-26,2025-02-20,86,30,High School,Y,Y,Approved
APP00359,Asia,UAE,Research,New York,2024-09-13,2024-12-15,93,30,High School,Y,Y,Approved
APP00360,North America,USA,Tourist,Bangalore,2021-01-08,2021-02-20,43,32,Bachelor's,Y,N,Approved
APP00361,Europe,France,Business,Hyderabad,2021-07-16,2021-08-12,27,25,Bachelor's,N,N,Denied
APP00362,Europe,Germany,Student,Bangalore,2020-02-19,2020-05-02,73,35,Bachelor's,Y,Y,Approved
APP00363,Oceania,Australia,Research,London,2020-06-20,2020-10-15,117,37,Bachelor's,Y,Y,Approved
APP00364,Oceania,New Zealand,Work,Chennai,2021-01-10,2021-04-16,96,35,Diploma,Y,N,Approved
APP00365,South America,Chile,Work,Paris,2023-11-28,2024-02-19,83,28,Bachelor's,Y,N,Approved
APP00366,Asia,Pakistan,Tourist,Tokyo,2021-08-30,2021-09-04,5,25,PhD,Y,N,Approved
APP00367,Africa,Ghana,Tourist,Dubai,2024-01-13,2024-02-03,21,29,Bachelor's,N,Y,Approved
APP00368,Europe,Spain,Work,Bangalore,2024-04-05,2024-07-02,88,27,Diploma,Y,N,Approved
APP00369,Europe,France,Research,Berlin,2023-12-10,2024-03-25,106,27,High School,N,Y,Denied
APP00370,Africa,South Africa,Business,Sydney,2024-11-30,2024-12-29,29,32,PhD,Y,N,Approved
APP00371,Africa,Kenya,Work,Dubai,2020-07-20,2020-09-29,71,22,Bachelor's,Y,Y,Approved
APP00372,North America,USA,Research,Toronto,2023-03-01,2023-06-21,112,33,Bachelor's,Y,Y,Approved
APP00373,Oceania,Australia,Research,Sydney,2020-05-25,2020-09-04,102,26,Diploma,N,Y,Approved
APP00374,North America,USA,Work,Bangalore,2024-01-15,2024-04-16,92,31,Bachelor's,Y,Y,Approved
APP00375,Oceania,Australia,Business,Mumbai,2021-06-28,2021-07-31,33,43,Bachelor's,Y,Y,Approved
APP00376,Africa,South Africa,Student,New York,2019-08-07,2019-12-06,121,19,Diploma,N,N,Denied
APP00377,Africa,Ghana,Tourist,Hyderabad,2023-05-01,2023-06-03,33,30,High School,N,Y,Approved
APP00378,Asia,Japan,Work,Delhi,2022-07-29,2022-11-03,97,27,Master's,Y,Y,Withdrawn
APP00379,Asia,UAE,Research,London,2020-08-21,2020-12-12,113,29,Bachelor's,Y,Y,Approved
APP00380,Europe,UK,Tourist,Toronto,2020-07-22,2020-08-08,17,39,Bachelor's,Y,Y,Denied
APP00381,South America,Argentina,Business,Berlin,2019-01-22,2019-02-05,14,31,Master's,N,Y,Withdrawn
APP00382,Asia,India,Tourist,Hyderabad,2020-09-04,2020-09-26,22,28,Master's,Y,N,Denied
APP00383,Oceania,New Zealand,Student,Dubai,2022-03-26,2022-06-16,82,18,Bachelor's,N,Y,Approved
APP00384,Europe,France,Student,Delhi,2021-09-03,2021-12-15,103,36,Bachelor's,Y,Y,Approved
APP00385,Africa,Ghana,Business,Mumbai,2020-03-30,2020-04-06,7,36,Diploma,N,Y,Withdrawn
APP00386,Africa,Ghana,Family,Delhi,2024-10-11,2025-01-10,91,33,Diploma,Y,N,Denied
APP00387,Oceania,Australia,Research,Chennai,2022-04-08,2022-07-14,97,33,Master's,N,N,Approved
APP00388,Africa,Nigeria,Family,London,2021-09-12,2021-12-05,84,37,High School,Y,Y,Approved
APP00389,Oceania,New Zealand,Work,Tokyo,2019-12-17,2020-03-07,81,28,Bachelor's,Y,N,Denied
APP00390,Oceania,New Zealand,Student,Sydney,2024-09-09,2024-11-15,67,31,High School,Y,N,Approved
APP00391,Oceania,Australia,Business,Toronto,2019-06-28,2019-07-01,3,24,Diploma,Y,N,Denied
APP00392,South America,Argentina,Tourist,Bangalore,2019-03-08,2019-04-13,36,28,Bachelor's,Y,Y,Approved
APP00393,North America,USA,Tourist,Hyderabad,2020-02-29,2020-03-25,25,31,Bachelor's,Y,Y,Denied
APP00394,Oceania,New Zealand,Work,Delhi,2022-12-14,2023-02-05,53,31,Bachelor's,Y,Y,Approved
APP00395,Oceania,New Zealand,Research,Chennai,2024-03-18,2024-07-05,109,23,Master's,N,Y,Approved
APP00396,South America,Argentina,Research,Chennai,2020-07-06,2020-10-18,104,26,Diploma,Y,Y,Approved
APP00397,Asia,UAE,Business,Delhi,2022-04-16,2022-04-24,8,31,Master's,Y,Y,Approved
APP00398,Europe,UK,Work,Delhi,2022-07-16,2022-10-15,91,31,Master's,Y,Y,Approved
APP00399,North America,Mexico,Business,Sydney,2024-04-23,2024-04-30,7,27,Bachelor's,Y,N,Approved
APP00400,North America,USA,Research,Hyderabad,2022-03-17,2022-07-03,108,31,Bachelor's,N,Y,Withdrawn
APP00401,North America,USA,Research,London,2022-01-24,2022-05-12,108,25,Bachelor's,Y,N,Approved
APP00402,Asia,Japan,Business,New York,2023-12-07,2024-01-02,26,38,PhD,N,N,Approved
APP00403,Africa,South Africa,Work,Toronto,2024-07-30,2024-10-20,82,27,Master's,Y,Y,Approved
APP00404,North America,Mexico,Tourist,Dubai,2019-12-05,2020-01-01,27,34,Bachelor's,Y,Y,Approved
APP00405,South America,Argentina,Student,New York,2021-01-09,2021-03-18,68,28,Master's,Y,N,Denied
APP00406,Oceania,New Zealand,Tourist,Mumbai,2019-11-24,2019-12-28,34,22,Bachelor's,N,Y,Approved
APP00407,North America,Mexico,Tourist,Bangalore,2024-01-01,2024-01-09,8,35,High School,Y,N,Approved
APP00408,Oceania,New Zealand,Work,Paris,2023-12-24,2024-03-08,75,41,Master's,Y,N,Approved
APP00409,North America,Canada,Student,Paris,2022-12-15,2023-02-26,73,28,High School,Y,Y,Denied
APP00410,Oceania,New Zealand,Tourist,Tokyo,2019-08-23,2019-09-09,17,23,Bachelor's,Y,Y,Approved
APP00411,Asia,UAE,Research,New York,2023-01-28,2023-05-07,99,28,PhD,Y,N,Approved
APP00412,Oceania,Australia,Student,Chennai,2023-11-30,2024-02-26,88,35,Bachelor's,N,Y,Approved
APP00413,Asia,China,Student,Hyderabad,2023-02-09,2023-05-08,88,34,High School,Y,Y,Approved
APP00414,North America,Canada,Family,Delhi,2020-09-20,2020-12-15,86,40,Bachelor's,Y,Y,Approved
APP00415,South America,Argentina,Tourist,London,2023-12-24,2024-01-21,28,30,Master's,Y,N,Approved
APP00416,Asia,Bangladesh,Work,Sydney,2023-02-12,2023-05-20,97,40,Bachelor's,Y,Y,Approved
APP00417,Africa,South Africa,Research,Bangalore,2021-10-19,2022-01-25,98,18,Master's,Y,Y,Withdrawn
APP00418,Asia,India,Research,Chennai,2024-08-06,2024-11-19,105,31,PhD,Y,Y,Approved
APP00419,Oceania,New Zealand,Family,Mumbai,2021-12-08,2022-02-21,75,27,Bachelor's,N,Y,Approved
APP00420,North America,Mexico,Business,Hyderabad,2022-03-15,2022-04-04,20,37,Bachelor's,Y,Y,Approved
APP00421,South America,Argentina,Work,Mumbai,2020-07-09,2020-10-04,87,33,Bachelor's,N,N,Approved
APP00422,Asia,Pakistan,Work,Paris,2023-12-29,2024-03-17,79,44,High School,N,Y,Approved
APP00423,Asia,UAE,Tourist,Tokyo,2022-11-24,2023-01-14,51,30,High School,Y,N,Approved
APP00424,South America,Brazil,Family,Sydney,2022-04-04,2022-05-27,53,40,High School,Y,Y,Approved
APP00425,North America,USA,Research,Paris,2020-12-14,2021-03-23,99,34,PhD,Y,N,Withdrawn
APP00426,North America,Mexico,Work,Mumbai,2021-04-03,2021-06-12,70,33,Bachelor's,Y,Y,Approved
APP00427,Europe,Germany,Business,Delhi,2023-01-18,2023-02-07,20,30,Master's,Y,Y,Approved
APP00428,Oceania,New Zealand,Business,Dubai,2020-06-15,2020-07-08,23,20,Bachelor's,Y,Y,Approved
APP00429,Oceania,Australia,Student,Bangalore,2023-06-19,2023-09-18,91,29,High School,Y,N,Approved
APP00430,South America,Chile,Business,Sydney,2023-08-10,2023-08-13,3,34,Bachelor's,N,N,Approved
APP00431,Africa,Ghana,Student,Chennai,2022-07-22,2022-10-14,84,29,Bachelor's,Y,Y,Approved
APP00432,South America,Brazil,Business,Toronto,2024-10-20,2024-11-12,23,28,PhD,Y,N,Approved
APP00433,North America,USA,Family,Tokyo,2021-01-15,2021-04-27,102,25,Master's,N,Y,Approved
APP00434,Europe,Italy,Family,Delhi,2020-05-23,2020-08-02,71,35,Bachelor's,Y,N,Approved
APP00435,Oceania,Australia,Tourist,Chennai,2020-10-25,2020-11-19,25,23,Diploma,Y,Y,Approved
APP00436,North America,Mexico,Work,London,2024-10-26,2025-01-19,85,34,PhD,Y,Y,Approved
APP00437,North America,USA,Tourist,Hyderabad,2022-01-29,2022-03-21,51,30,Diploma,Y,N,Denied
APP00438,Europe,Netherlands,Tourist,Berlin,2024-12-25,2025-01-18,24,36,Master's,Y,Y,Approved
APP00439,Asia,Bangladesh,Research,Chennai,2020-09-23,2020-12-16,84,32,Bachelor's,N,Y,Approved
APP00440,Europe,Netherlands,Family,Paris,2022-10-14,2022-12-01,48,31,Master's,N,Y,Approved
APP00441,Oceania,Australia,Student,Mumbai,2019-07-06,2019-10-17,103,38,Diploma,N,Y,Approved
APP00442,South America,Chile,Tourist,Tokyo,2021-05-13,2021-05-26,13,29,High School,N,Y,Approved
APP00443,Oceania,New Zealand,Family,Tokyo,2019-05-05,2019-07-15,71,30,PhD,Y,Y,Approved
APP00444,Africa,Ghana,Tourist,Tokyo,2022-05-22,2022-06-19,28,21,Master's,N,Y,Approved
APP00445,Africa,Kenya,Research,New York,2022-05-03,2022-08-25,114,23,Master's,Y,Y,Denied
APP00446,Africa,Nigeria,Research,Delhi,2020-10-09,2021-01-09,92,39,Bachelor's,Y,Y,Approved
APP00447,Africa,Egypt,Business,Toronto,2021-04-15,2021-04-20,5,33,Master's,Y,N,Approved
APP00448,North America,Mexico,Work,London,2022-07-31,2022-11-05,97,19,Diploma,N,N,Approved
APP00449,South America,Argentina,Business,Chennai,2023-02-26,2023-04-05,38,51,Bachelor's,N,N,Approved
APP00450,Oceania,Australia,Tourist,Hyderabad,2024-03-25,2024-04-22,28,42,Master's,Y,N,Denied
APP00451,Asia,Japan,Business,Hyderabad,2020-07-31,2020-08-25,25,25,Diploma,Y,Y,Withdrawn
APP00452,Asia,India,Tourist,New York,2023-09-09,2023-10-09,30,35,Master's,Y,N,Approved
APP00453,Europe,Germany,Tourist,Berlin,2022-07-04,2022-07-10,6,27,Master's,N,Y,Approved
APP00454,Europe,Germany,Business,Sydney,2024-03-27,2024-03-30,3,27,Master's,N,Y,Withdrawn
APP00455,Africa,South Africa,Business,Delhi,2020-01-04,2020-01-19,15,25,Master's,N,Y,Denied
APP00456,Africa,Ghana,Business,Hyderabad,2021-05-31,2021-06-03,3,37,High School,N,Y,Approved
APP00457,Oceania,New Zealand,Student,Delhi,2022-02-26,2022-05-20,83,27,Bachelor's,N,Y,Approved
APP00458,Africa,Ghana,Research,Tokyo,2024-04-11,2024-08-03,114,31,Master's,Y,N,Approved
APP00459,North America,Mexico,Student,Mumbai,2023-11-01,2023-12-24,53,32,Bachelor's,Y,N,Approved
APP00460,Europe,France,Research,London,2023-07-10,2023-10-10,92,40,High School,N,Y,Approved
APP00461,North America,USA,Business,Delhi,2021-03-08,2021-03-14,6,38,High School,Y,N,Approved
APP00462,North America,Mexico,Tourist,Mumbai,2023-05-02,2023-06-04,33,40,Diploma,Y,N,Approved
APP00463,Oceania,New Zealand,Family,Bangalore,2020-05-01,2020-07-08,68,23,Bachelor's,N,Y,Approved
APP00464,Europe,UK,Business,London,2022-10-20,2022-11-06,17,23,Master's,N,Y,Approved
APP00465,Oceania,New Zealand,Work,Hyderabad,2024-09-16,2024-11-27,72,25,Diploma,Y,Y,Approved
APP00466,Africa,Ghana,Student,Delhi,2019-06-09,2019-09-09,92,30,Bachelor's,Y,Y,Withdrawn
APP00467,Europe,Netherlands,Tourist,Dubai,2024-04-24,2024-05-14,20,28,Bachelor's,Y,N,Approved
APP00468,Oceania,New Zealand,Work,Berlin,2024-10-12,2025-01-19,99,21,Master's,Y,Y,Approved
APP00469,Europe,France,Family,London,2020-10-27,2021-01-27,92,31,Master's,Y,Y,Denied
APP00470,Africa,Ghana,Research,Bangalore,2022-10-09,2023-01-23,106,32,Diploma,Y,N,Approved
APP00471,Oceania,New Zealand,Research,Berlin,2022-05-12,2022-08-17,97,29,Bachelor's,Y,Y,Withdrawn
APP00472,Africa,Nigeria,Tourist,London,2020-03-24,2020-05-03,40,27,Diploma,Y,N,Approved
APP00473,Africa,Ghana,Tourist,Dubai,2019-04-20,2019-05-16,26,28,High School,N,N,Approved
APP00474,Oceania,New Zealand,Tourist,Tokyo,2021-07-21,2021-08-04,14,18,Master's,Y,Y,Approved
APP00475,South America,Brazil,Family,Toronto,2020-11-29,2021-02-01,64,34,Master's,Y,Y,Denied
APP00476,Oceania,New Zealand,Work,Tokyo,2021-09-19,2021-12-08,80,25,Diploma,Y,Y,Approved
APP00477,Asia,Bangladesh,Research,Mumbai,2021-02-20,2021-06-08,108,40,Bachelor's,Y,N,Denied
APP00478,Asia,Pakistan,Tourist,New York,2020-09-12,2020-10-07,25,33,Master's,Y,Y,Approved
APP00479,Africa,Kenya,Business,Sydney,2024-04-15,2024-05-10,25,36,Bachelor's,Y,Y,Denied
APP00480,South America,Chile,Student,Paris,2020-07-19,2020-10-29,102,46,Diploma,Y,N,Approved
APP00481,Oceania,Australia,Family,London,2024-05-13,2024-08-03,82,40,Bachelor's,Y,N,Approved
APP00482,Oceania,New Zealand,Tourist,Chennai,2024-02-26,2024-04-09,43,24,Master's,Y,N,Approved
APP00483,Oceania,New Zealand,Family,London,2021-12-18,2022-03-03,75,29,Bachelor's,Y,Y,Approved
APP00484,Oceania,New Zealand,Work,Hyderabad,2022-02-16,2022-05-21,94,40,Bachelor's,Y,Y,Approved
APP00485,Oceania,New Zealand,Work,Bangalore,2022-03-29,2022-07-16,109,32,Master's,Y,Y,Approved
APP00486,South America,Brazil,Research,Paris,2024-06-25,2024-09-19,86,24,Bachelor's,Y,Y,Approved
APP00487,North America,Canada,Tourist,Sydney,2022-01-25,2022-03-03,37,33,Bachelor's,N,N,Approved
APP00488,North America,USA,Family,Tokyo,2023-04-05,2023-06-30,86,18,Master's,N,Y,Approved
